2015-04-23,4414.48,4444.41,4358.84,4414.51,667344661,(31326772,)
2015-04-24,4355.95,4416.38,4318.12,4393.69,628554996,(42926484,)
2015-04-27,4441.93,4529.74,4441.93,4527.4,671088521,(21496534,)
2015-04-28,4527.64,4572.39,4432.9,4476.21,767676416,(57278653,)
2015-04-29,4446.12,4499.94,4398.64,4476.62,519834202,(11731828,)
2015-04-30,4483.01,4507.34,4441.05,4441.66,526727975,(39387592,)
2015-05-04,4441.34,4487.57,4387.43,4480.46,494173398,(27394681,)
2015-05-05,4479.85,4488.87,4282.24,4298.71,572858596,(61472888,)
2015-05-06,4311.64,4376.35,4187.37,4229.27,481732993,(51904777,)
2015-05-07,4197.9,4213.76,4108.01,4112.21,394566653,(53936363,)
2015-05-08,4152.98,4206.86,4099.04,4205.92,397428094,(2556920,)
2015-05-11,4231.27,4334.88,4187.82,4333.58,488750515,(590880,)
2015-05-12,4342.37,4402.31,4317.98,4401.22,521866408,(15860513,)
2015-05-13,4402.38,4415.63,4342.48,4375.76,510490475,(31457859,)
2015-05-14,4372.82,4397.75,4329.04,4378.31,449077935,(32899624,)
2015-05-15,4366.82,4366.82,4278.55,4308.69,439706198,(45678957,)
2015-05-18,4277.9,4324.83,4260.51,4283.49,380057452,(26935939,)
2015-05-19,4285.78,4418.4,4285.78,4417.55,436735224,(9044897,)
2015-05-20,4434.98,4520.54,4432.28,4446.29,514106223,(23265968,)
2015-05-21,4456.43,4530.48,4438.26,4529.42,464996520,(7013305,)
2015-05-22,4584.98,4658.27,4562.99,4657.6,655591287,(15598387,)
2015-05-25,4660.08,4814.67,4656.82,4813.8,682461391,(5178322,)
2015-05-26,4854.85,4911.68,4779.08,4910.9,704892829,(6489022,)
2015-05-27,4932.85,4958.16,4857.06,4941.71,681165379,(32178746,)
2015-05-28,4943.74,4986.5,4614.24,4620.27,782964592,(62718056,)
2015-05-29,4603.47,4698.19,4431.56,4611.74,611262409,(32768559,)
2015-06-01,4633.1,4829.5,4615.23,4828.74,593389035,(3933163,)
